date,method,ixp,nei_net24,nei_net23,nei_asn24,nei_asn23,qt_net_sym24,qt_net_sym23,qt_net_asy24_in,qt_net_asy23_in,qt_net_asy24_out,qt_net_asy23_out,qt_asn_sym24,qt_asn_sym23,qt_asn_asy24_in,qt_asn_asy23_in,qt_asn_asy24_out,qt_asn_asy23_out,qt_asn_hib24,qt_asn_hib23,qt_asn_onlydiscard24,qt_asn_onlydiscard23,qt_asn_nonetworks24,qt_asn_nonetworks23
2022-05-05 00:00:00,asy23,amsix,,86010,,474,,54460,,1866,,29684,,282,,15,,132,,14,,6,,25
2022-05-05 00:00:00,asy24,amsix,90064,,474,,71640,,5970,,12454,,380,,19,,31,,13,,5,,26,
2022-05-05 00:00:00,asy23,linx,,61543,,442,,47391,,1590,,12562,,278,,15,,99,,13,,11,,26
2022-05-05 00:00:00,asy24,linx,62111,,442,,57258,,2263,,2590,,339,,22,,35,,11,,9,,26,
2022-05-05 00:00:00,asy23,poaixbr,,7937,,217,,6047,,76,,1814,,178,,2,,16,,2,,1,,18
2022-05-05 00:00:00,asy24,poaixbr,7950,,217,,6284,,84,,1582,,187,,3,,7,,2,,1,,17,
2022-05-05 00:00:00,asy23,six,,28843,,204,,26028,,2024,,791,,136,,20,,22,,3,,6,,17
2022-05-05 00:00:00,asy24,six,29201,,204,,26418,,2392,,391,,144,,19,,11,,4,,9,,17,
2022-05-05 00:00:00,asy23,spoixbr,,34777,,1875,,29471,,284,,5022,,1405,,16,,174,,16,,30,,234
2022-05-05 00:00:00,asy24,spoixbr,35230,,1875,,30367,,601,,4262,,1458,,22,,115,,17,,28,,235,
2022-05-04 00:00:00,asy23,amsix,,85927,,473,,54555,,1862,,29510,,283,,14,,132,,13,,6,,25
2022-05-04 00:00:00,asy24,amsix,90093,,473,,71412,,5970,,12711,,381,,19,,30,,13,,5,,25,
2022-05-04 00:00:00,asy23,linx,,65203,,443,,48559,,4075,,12569,,278,,15,,102,,12,,10,,26
2022-05-04 00:00:00,asy24,linx,65871,,443,,58129,,4758,,2984,,342,,22,,35,,11,,8,,25,
2022-05-04 00:00:00,asy23,poaixbr,,7953,,220,,6074,,77,,1802,,181,,2,,15,,2,,1,,19
2022-05-04 00:00:00,asy24,poaixbr,7973,,220,,6299,,85,,1589,,189,,3,,7,,2,,1,,18,
2022-05-04 00:00:00,asy23,six,,31283,,205,,27019,,1074,,3190,,122,,11,,42,,9,,4,,17
2022-05-04 00:00:00,asy24,six,31235,,205,,27552,,1156,,2527,,136,,11,,28,,9,,4,,17,
2022-05-04 00:00:00,asy23,spoixbr,,34991,,1885,,29918,,292,,4781,,1418,,19,,174,,15,,30,,229
2022-05-04 00:00:00,asy24,spoixbr,35236,,1885,,30048,,598,,4590,,1467,,21,,114,,15,,28,,240,
2022-05-03 00:00:00,asy23,amsix,,85743,,475,,54272,,1883,,29588,,281,,17,,133,,14,,6,,24
2022-05-03 00:00:00,asy24,amsix,89953,,475,,71202,,5996,,12755,,381,,21,,31,,13,,5,,24,
2022-05-03 00:00:00,asy23,linx,,65223,,442,,48911,,3773,,12539,,279,,16,,100,,13,,10,,24
2022-05-03 00:00:00,asy24,linx,65918,,442,,58936,,4455,,2527,,340,,23,,36,,11,,8,,24,
2022-05-03 00:00:00,asy23,poaixbr,,7935,,221,,6065,,76,,1794,,183,,2,,15,,2,,1,,18
2022-05-03 00:00:00,asy24,poaixbr,7962,,221,,6290,,83,,1589,,190,,3,,7,,2,,1,,18,
2022-05-03 00:00:00,asy23,six,,31238,,205,,27103,,1072,,3063,,124,,11,,41,,9,,3,,17
2022-05-03 00:00:00,asy24,six,31241,,205,,27593,,1152,,2496,,137,,11,,28,,9,,3,,17,
2022-05-03 00:00:00,asy23,spoixbr,,34674,,1884,,26721,,3333,,4620,,1409,,19,,176,,15,,31,,234
2022-05-03 00:00:00,asy24,spoixbr,32832,,1884,,27900,,629,,4303,,1468,,21,,114,,15,,30,,236,
2022-05-02 00:00:00,asy23,amsix,,85999,,475,,53850,,1883,,30266,,284,,17,,131,,13,,6,,24
2022-05-02 00:00:00,asy24,amsix,89962,,475,,71746,,5995,,12221,,381,,21,,31,,13,,5,,24,
2022-05-02 00:00:00,asy23,linx,,63889,,442,,47635,,3551,,12703,,276,,17,,100,,14,,10,,25
2022-05-02 00:00:00,asy24,linx,66112,,442,,59076,,4527,,2509,,340,,23,,36,,11,,8,,24,
2022-05-02 00:00:00,asy23,poaixbr,,7942,,221,,6062,,76,,1804,,184,,2,,15,,2,,1,,17
2022-05-02 00:00:00,asy24,poaixbr,7964,,221,,6295,,84,,1585,,190,,3,,7,,2,,1,,18,
2022-05-02 00:00:00,asy23,six,,31282,,205,,27165,,1072,,3045,,123,,11,,41,,9,,4,,17
2022-05-02 00:00:00,asy24,six,31262,,205,,27674,,1152,,2436,,135,,12,,28,,9,,4,,17,
2022-05-02 00:00:00,asy23,spoixbr,,35010,,1884,,30005,,282,,4723,,1412,,15,,175,,15,,30,,237
2022-05-02 00:00:00,asy24,spoixbr,36017,,1884,,31206,,603,,4208,,1461,,20,,114,,15,,29,,245,
2022-05-01 00:00:00,asy23,amsix,,85977,,474,,54462,,1880,,29635,,281,,16,,135,,13,,6,,23
2022-05-01 00:00:00,asy24,amsix,90137,,474,,71895,,5999,,12243,,382,,20,,32,,12,,5,,23,
2022-05-01 00:00:00,asy23,linx,,65362,,443,,48890,,3789,,12683,,278,,15,,104,,13,,10,,23
2022-05-01 00:00:00,asy24,linx,66142,,443,,59117,,4477,,2548,,343,,22,,37,,10,,8,,23,
2022-05-01 00:00:00,asy23,poaixbr,,7878,,221,,6003,,76,,1799,,183,,2,,15,,2,,1,,18
2022-05-01 00:00:00,asy24,poaixbr,7917,,221,,6249,,84,,1584,,191,,3,,7,,2,,1,,17,
2022-05-01 00:00:00,asy23,six,,31301,,205,,26467,,1072,,3762,,123,,11,,40,,9,,4,,18
2022-05-01 00:00:00,asy24,six,31286,,205,,27724,,1156,,2406,,136,,11,,27,,9,,4,,18,
2022-05-01 00:00:00,asy23,spoixbr,,34963,,1888,,29906,,301,,4756,,1419,,17,,176,,15,,31,,230
2022-05-01 00:00:00,asy24,spoixbr,35288,,1888,,30465,,609,,4214,,1471,,21,,116,,14,,29,,237,
2022-04-30 00:00:00,asy23,amsix,,86296,,474,,54718,,1891,,29687,,283,,15,,134,,13,,6,,23
2022-04-30 00:00:00,asy24,amsix,88563,,474,,70813,,5900,,11850,,383,,19,,33,,11,,5,,23,
2022-04-30 00:00:00,asy23,linx,,65406,,442,,49011,,3797,,12598,,279,,16,,102,,12,,10,,23
2022-04-30 00:00:00,asy24,linx,65070,,442,,58386,,4351,,2333,,342,,23,,35,,10,,8,,24,
2022-04-30 00:00:00,asy23,poaixbr,,7997,,221,,6123,,75,,1799,,183,,2,,15,,2,,1,,18
2022-04-30 00:00:00,asy24,poaixbr,7992,,221,,6322,,84,,1586,,191,,3,,7,,2,,1,,17,
2022-04-30 00:00:00,asy23,six,,31311,,205,,27129,,1071,,3111,,122,,11,,40,,9,,5,,18
2022-04-30 00:00:00,asy24,six,31118,,205,,27646,,1149,,2323,,136,,11,,26,,9,,5,,18,
2022-04-30 00:00:00,asy23,spoixbr,,34963,,1879,,29895,,298,,4770,,1413,,17,,177,,13,,30,,229
2022-04-30 00:00:00,asy24,spoixbr,35402,,1879,,30570,,613,,4219,,1465,,21,,119,,14,,28,,232,
2022-04-29 00:00:00,asy23,amsix,,86000,,476,,53969,,1885,,30146,,284,,17,,133,,12,,6,,24
2022-04-29 00:00:00,asy24,amsix,90467,,476,,71590,,6011,,12866,,383,,21,,30,,13,,5,,24,
2022-04-29 00:00:00,asy23,linx,,65445,,442,,48840,,3825,,12780,,279,,15,,100,,14,,10,,24
2022-04-29 00:00:00,asy24,linx,66155,,442,,58617,,4490,,3048,,340,,22,,35,,13,,8,,24,
2022-04-29 00:00:00,asy23,poaixbr,,7903,,218,,6096,,75,,1732,,183,,2,,13,,2,,1,,17
2022-04-29 00:00:00,asy24,poaixbr,7964,,218,,6295,,84,,1585,,188,,3,,7,,2,,1,,17,
2022-04-29 00:00:00,asy23,six,,31324,,205,,27177,,1076,,3071,,122,,12,,39,,9,,5,,18
2022-04-29 00:00:00,asy24,six,31382,,205,,27435,,1156,,2791,,135,,12,,26,,9,,5,,18,
2022-04-29 00:00:00,asy23,spoixbr,,35113,,1879,,30016,,306,,4791,,1410,,18,,176,,12,,30,,233
2022-04-29 00:00:00,asy24,spoixbr,35439,,1879,,30035,,618,,4786,,1465,,22,,118,,13,,28,,233,
2022-04-28 00:00:00,asy23,amsix,,75867,,469,,53685,,1886,,20296,,291,,16,,115,,13,,6,,28
2022-04-28 00:00:00,asy24,amsix,88136,,469,,69923,,5925,,12288,,378,,20,,29,,14,,5,,23,
2022-04-28 00:00:00,asy23,linx,,64785,,441,,48834,,3831,,12120,,283,,15,,98,,11,,11,,23
2022-04-28 00:00:00,asy24,linx,65488,,441,,58417,,4529,,2542,,339,,23,,35,,12,,8,,24,
2022-04-28 00:00:00,asy23,poaixbr,,7912,,209,,6082,,75,,1755,,175,,2,,14,,2,,1,,15
2022-04-28 00:00:00,asy24,poaixbr,7901,,209,,6234,,82,,1585,,180,,3,,7,,2,,1,,16,
2022-04-28 00:00:00,asy23,six,,31341,,205,,27182,,1064,,3095,,122,,11,,40,,9,,5,,18
2022-04-28 00:00:00,asy24,six,31432,,205,,27716,,1136,,2580,,135,,11,,27,,9,,5,,18,
2022-04-28 00:00:00,asy23,spoixbr,,34984,,1883,,29935,,294,,4755,,1416,,17,,176,,12,,30,,232
2022-04-28 00:00:00,asy24,spoixbr,35327,,1883,,29947,,611,,4769,,1472,,20,,116,,13,,28,,234,
2022-04-27 00:00:00,asy23,amsix,,84615,,469,,53861,,1821,,28933,,278,,17,,132,,13,,6,,23
2022-04-27 00:00:00,asy24,amsix,88464,,469,,70763,,5931,,11770,,375,,21,,31,,14,,5,,23,
2022-04-27 00:00:00,asy23,linx,,64262,,438,,48276,,3928,,12058,,277,,15,,99,,12,,12,,23
2022-04-27 00:00:00,asy24,linx,64884,,438,,57512,,4606,,2766,,337,,22,,34,,11,,11,,23,
2022-04-27 00:00:00,asy23,poaixbr,,7900,,222,,6063,,75,,1762,,187,,2,,14,,2,,1,,16
2022-04-27 00:00:00,asy24,poaixbr,7836,,222,,6160,,83,,1593,,193,,3,,7,,2,,1,,16,
2022-04-27 00:00:00,asy23,six,,31370,,204,,27220,,1066,,3084,,120,,11,,41,,9,,5,,18
2022-04-27 00:00:00,asy24,six,31326,,204,,27772,,1132,,2422,,134,,11,,27,,9,,5,,18,
2022-04-27 00:00:00,asy23,spoixbr,,34939,,1880,,29893,,284,,4762,,1399,,17,,190,,11,,32,,231
2022-04-27 00:00:00,asy24,spoixbr,35179,,1880,,30465,,579,,4135,,1463,,21,,119,,12,,29,,236,
2022-04-26 00:00:00,asy23,amsix,,86355,,470,,54545,,1854,,29956,,283,,15,,131,,12,,5,,24
2022-04-26 00:00:00,asy24,amsix,90561,,470,,72102,,5968,,12491,,384,,19,,27,,12,,4,,24,
2022-04-26 00:00:00,asy23,linx,,65373,,439,,49425,,3958,,11990,,278,,14,,100,,12,,11,,24
2022-04-26 00:00:00,asy24,linx,66047,,439,,58652,,4639,,2756,,341,,21,,35,,9,,9,,24,
2022-04-26 00:00:00,asy23,poaixbr,,7887,,220,,6059,,75,,1753,,185,,2,,14,,2,,1,,16
2022-04-26 00:00:00,asy24,poaixbr,7861,,220,,6198,,82,,1581,,190,,3,,7,,2,,1,,17,
2022-04-26 00:00:00,asy23,six,,31270,,204,,27037,,1061,,3172,,119,,11,,41,,9,,6,,18
2022-04-26 00:00:00,asy24,six,31272,,204,,27065,,1155,,3052,,133,,12,,26,,9,,6,,18,
2022-04-26 00:00:00,asy23,spoixbr,,34814,,1879,,29692,,289,,4833,,1417,,15,,181,,13,,32,,221
2022-04-26 00:00:00,asy24,spoixbr,35289,,1879,,30076,,604,,4609,,1475,,20,,118,,12,,28,,226,
2022-04-25 00:00:00,asy23,amsix,,86241,,471,,53998,,1841,,30402,,282,,15,,133,,12,,5,,24
2022-04-25 00:00:00,asy24,amsix,90373,,471,,71514,,5963,,12896,,382,,19,,30,,12,,4,,24,
2022-04-25 00:00:00,asy23,linx,,65357,,439,,47943,,3948,,13466,,281,,14,,98,,13,,11,,22
2022-04-25 00:00:00,asy24,linx,66169,,439,,58422,,4668,,3079,,340,,21,,35,,10,,9,,24,
2022-04-25 00:00:00,asy23,poaixbr,,7976,,221,,6144,,74,,1758,,187,,2,,14,,2,,1,,15
2022-04-25 00:00:00,asy24,poaixbr,7981,,221,,6305,,83,,1593,,191,,3,,7,,2,,1,,17,
2022-04-25 00:00:00,asy23,six,,31454,,203,,26243,,1083,,4128,,120,,12,,40,,9,,5,,17
2022-04-25 00:00:00,asy24,six,31476,,203,,27296,,1155,,3025,,133,,12,,27,,9,,5,,17,
2022-04-25 00:00:00,asy23,spoixbr,,34992,,1878,,29887,,305,,4800,,1410,,17,,179,,15,,31,,226
2022-04-25 00:00:00,asy24,spoixbr,35351,,1878,,30170,,622,,4559,,1474,,21,,117,,13,,30,,223,
2022-04-24 00:00:00,asy23,amsix,,85752,,470,,54376,,1841,,29535,,284,,14,,131,,12,,5,,24
2022-04-24 00:00:00,asy24,amsix,89987,,470,,71530,,5966,,12491,,382,,19,,29,,12,,4,,24,
2022-04-24 00:00:00,asy23,linx,,64925,,439,,48446,,3942,,12537,,276,,14,,101,,12,,11,,25
2022-04-24 00:00:00,asy24,linx,65962,,439,,58664,,4626,,2672,,341,,21,,36,,9,,9,,23,
2022-04-24 00:00:00,asy23,poaixbr,,7979,,221,,6142,,75,,1762,,187,,2,,15,,2,,1,,14
2022-04-24 00:00:00,asy24,poaixbr,7992,,221,,6329,,83,,1580,,193,,3,,7,,2,,1,,15,
2022-04-24 00:00:00,asy23,six,,31273,,202,,26568,,1082,,3623,,120,,12,,39,,9,,5,,17
2022-04-24 00:00:00,asy24,six,31239,,202,,27585,,1154,,2500,,133,,12,,26,,9,,5,,17,
2022-04-24 00:00:00,asy23,spoixbr,,34815,,1874,,29415,,302,,5098,,1419,,16,,173,,15,,30,,221
2022-04-24 00:00:00,asy24,spoixbr,35085,,1874,,30381,,613,,4091,,1471,,20,,116,,13,,28,,226,
2022-04-23 00:00:00,asy23,amsix,,83524,,470,,54349,,1811,,27364,,281,,15,,133,,12,,5,,24
2022-04-23 00:00:00,asy24,amsix,90112,,470,,71856,,5965,,12291,,380,,19,,31,,12,,4,,24,
2022-04-23 00:00:00,asy23,linx,,65315,,439,,48047,,3962,,13306,,278,,14,,101,,12,,11,,23
2022-04-23 00:00:00,asy24,linx,66040,,439,,58810,,4725,,2505,,341,,21,,36,,9,,9,,23,
2022-04-23 00:00:00,asy23,poaixbr,,7873,,220,,6041,,75,,1757,,185,,2,,14,,3,,1,,15
2022-04-23 00:00:00,asy24,poaixbr,7881,,220,,6208,,83,,1590,,191,,3,,7,,2,,1,,16,
2022-04-23 00:00:00,asy23,six,,31310,,203,,26987,,1074,,3249,,118,,12,,40,,9,,5,,19
2022-04-23 00:00:00,asy24,six,31266,,203,,27593,,1151,,2522,,133,,12,,26,,9,,5,,18,
2022-04-23 00:00:00,asy23,spoixbr,,34900,,1870,,29614,,283,,5003,,1414,,14,,177,,16,,29,,220
2022-04-23 00:00:00,asy24,spoixbr,34802,,1870,,30107,,450,,4245,,1460,,18,,119,,13,,27,,233,
2022-04-22 00:00:00,asy23,amsix,,81239,,472,,54510,,1852,,24877,,282,,15,,132,,14,,5,,24
2022-04-22 00:00:00,asy24,amsix,88859,,472,,71448,,5960,,11451,,383,,19,,31,,11,,4,,24,
2022-04-22 00:00:00,asy23,linx,,65143,,440,,48514,,3982,,12647,,280,,14,,100,,12,,11,,23
2022-04-22 00:00:00,asy24,linx,65547,,440,,57857,,4650,,3040,,342,,22,,35,,10,,9,,22,
2022-04-22 00:00:00,asy23,poaixbr,,7876,,219,,6047,,81,,1748,,182,,3,,14,,3,,1,,16
2022-04-22 00:00:00,asy24,poaixbr,7880,,219,,6212,,86,,1582,,188,,4,,7,,3,,1,,16,
2022-04-22 00:00:00,asy23,six,,31277,,203,,27060,,1082,,3135,,120,,12,,40,,9,,5,,17
2022-04-22 00:00:00,asy24,six,31140,,203,,27101,,1136,,2903,,134,,12,,26,,9,,5,,17,
2022-04-22 00:00:00,asy23,spoixbr,,34807,,1886,,29694,,285,,4828,,1430,,14,,177,,13,,30,,222
2022-04-22 00:00:00,asy24,spoixbr,35367,,1886,,30074,,592,,4701,,1482,,17,,118,,13,,28,,228,
2022-04-21 00:00:00,asy23,amsix,,86197,,472,,54669,,1858,,29670,,280,,16,,134,,13,,5,,24
2022-04-21 00:00:00,asy24,amsix,90352,,472,,72135,,5961,,12256,,385,,20,,30,,9,,4,,24,
2022-04-21 00:00:00,asy23,linx,,65547,,439,,48670,,4046,,12831,,280,,14,,100,,12,,11,,22
2022-04-21 00:00:00,asy24,linx,66262,,439,,58403,,4756,,3103,,342,,21,,35,,11,,9,,21,
2022-04-21 00:00:00,asy23,poaixbr,,8025,,220,,6185,,80,,1760,,183,,3,,14,,3,,1,,16
2022-04-21 00:00:00,asy24,poaixbr,8011,,220,,6337,,89,,1585,,190,,4,,7,,3,,1,,15,
2022-04-21 00:00:00,asy23,six,,31286,,204,,27028,,1076,,3182,,122,,10,,41,,10,,5,,16
2022-04-21 00:00:00,asy24,six,31326,,204,,27111,,1146,,3069,,136,,11,,27,,9,,5,,16,
2022-04-21 00:00:00,asy23,spoixbr,,35156,,1878,,30098,,314,,4744,,1418,,15,,176,,13,,33,,223
2022-04-21 00:00:00,asy24,spoixbr,35441,,1878,,30155,,630,,4656,,1474,,19,,117,,12,,31,,225,
2022-04-20 00:00:00,asy23,amsix,,86502,,472,,54835,,1861,,29806,,287,,16,,131,,13,,4,,21
2022-04-20 00:00:00,asy24,amsix,90723,,472,,72131,,5982,,12610,,387,,20,,31,,10,,3,,21,
2022-04-20 00:00:00,asy23,linx,,65500,,439,,48856,,4030,,12614,,286,,14,,95,,11,,11,,22
2022-04-20 00:00:00,asy24,linx,66255,,439,,58478,,4730,,3047,,346,,21,,32,,8,,9,,23,
2022-04-20 00:00:00,asy23,poaixbr,,6902,,220,,5143,,82,,1677,,111,,4,,9,,3,,2,,91
2022-04-20 00:00:00,asy24,poaixbr,127,,220,,58,,51,,18,,22,,1,,1,,2,,1,,193,
2022-04-20 00:00:00,asy23,six,,31535,,204,,27080,,1147,,3308,,123,,12,,40,,9,,5,,15
2022-04-20 00:00:00,asy24,six,31498,,204,,27288,,1196,,3014,,138,,12,,25,,9,,5,,15,
2022-04-20 00:00:00,asy23,spoixbr,,35063,,1873,,30047,,299,,4717,,1410,,17,,168,,15,,29,,234
2022-04-20 00:00:00,asy24,spoixbr,35360,,1873,,30017,,606,,4737,,1460,,20,,113,,14,,27,,239,
2022-04-19 00:00:00,asy23,amsix,,85967,,472,,54405,,1870,,29692,,286,,16,,130,,15,,4,,21
2022-04-19 00:00:00,asy24,amsix,90136,,472,,71356,,5971,,12809,,388,,20,,29,,11,,3,,21,
2022-04-19 00:00:00,asy23,linx,,65258,,437,,48460,,4211,,12587,,284,,14,,96,,11,,11,,21
2022-04-19 00:00:00,asy24,linx,66096,,437,,58023,,5064,,3009,,345,,21,,32,,8,,9,,22,
2022-04-19 00:00:00,asy23,poaixbr,,5799,,221,,4709,,80,,1010,,92,,5,,9,,3,,3,,109
2022-04-19 00:00:00,asy24,poaixbr,6892,,221,,5267,,90,,1535,,120,,4,,4,,4,,3,,86,
2022-04-19 00:00:00,asy23,six,,31517,,203,,27257,,1093,,3167,,123,,11,,40,,9,,5,,15
2022-04-19 00:00:00,asy24,six,31528,,203,,27323,,1166,,3039,,137,,11,,26,,9,,5,,15,
2022-04-19 00:00:00,asy23,spoixbr,,35135,,1874,,29860,,357,,4918,,1416,,17,,174,,15,,34,,218
2022-04-19 00:00:00,asy24,spoixbr,35416,,1874,,29714,,686,,5016,,1463,,23,,117,,14,,30,,227,
2022-04-18 00:00:00,asy23,amsix,,85866,,471,,54330,,1889,,29647,,284,,17,,130,,15,,4,,21
2022-04-18 00:00:00,asy24,amsix,90020,,471,,71632,,5990,,12398,,386,,21,,29,,11,,3,,21,
2022-04-18 00:00:00,asy23,linx,,65440,,436,,48444,,4355,,12641,,283,,14,,97,,11,,11,,20
2022-04-18 00:00:00,asy24,linx,66131,,436,,58398,,5037,,2696,,343,,21,,35,,8,,9,,20,
2022-04-18 00:00:00,asy23,poaixbr,,7166,,220,,5342,,84,,1740,,113,,4,,11,,4,,2,,86
2022-04-18 00:00:00,asy24,poaixbr,6046,,220,,4998,,89,,959,,100,,5,,3,,4,,3,,105,
2022-04-18 00:00:00,asy23,six,,31520,,202,,26567,,1100,,3853,,122,,11,,41,,8,,5,,15
2022-04-18 00:00:00,asy24,six,31504,,202,,27840,,1150,,2514,,137,,11,,26,,8,,5,,15,
2022-04-18 00:00:00,asy23,spoixbr,,35267,,1879,,30215,,277,,4775,,1423,,15,,170,,17,,28,,226
2022-04-18 00:00:00,asy24,spoixbr,35602,,1879,,30783,,590,,4229,,1480,,19,,113,,14,,26,,227,
2022-04-17 00:00:00,asy23,amsix,,85083,,468,,53122,,2452,,29509,,285,,16,,128,,14,,4,,21
2022-04-17 00:00:00,asy24,amsix,89264,,468,,69965,,6567,,12732,,384,,20,,28,,12,,3,,21,
2022-04-17 00:00:00,asy23,linx,,64836,,435,,47241,,4942,,12653,,283,,14,,97,,11,,10,,20
2022-04-17 00:00:00,asy24,linx,65441,,435,,57230,,5458,,2753,,342,,20,,35,,8,,9,,21,
2022-04-17 00:00:00,asy23,poaixbr,,5621,,218,,4525,,81,,1015,,102,,4,,9,,3,,2,,98
2022-04-17 00:00:00,asy24,poaixbr,5148,,218,,4351,,87,,710,,83,,4,,2,,4,,2,,123,
2022-04-17 00:00:00,asy23,six,,31434,,202,,27040,,1222,,3172,,121,,12,,41,,8,,5,,15
2022-04-17 00:00:00,asy24,six,31477,,202,,27659,,1298,,2520,,135,,12,,26,,8,,5,,16,
2022-04-17 00:00:00,asy23,spoixbr,,35088,,1868,,30079,,270,,4739,,1438,,14,,170,,13,,29,,204
2022-04-17 00:00:00,asy24,spoixbr,35278,,1868,,30358,,587,,4333,,1474,,18,,113,,12,,27,,224,
